id_sujet,serie,trial,item,correct,key_press,correct_response,rt,time_elapsed,test_part
9,4,13,3,1.0,2,2,854.545,964010,trial_4_13_3
9,4,13,4,,1,9,2366.66,966378,trial_4_13_4
9,4,13,5,,2,6,3862.48,970242,trial_4_13_5
9,4,13,6,1.0,1,1,677.645,970922,trial_4_13_6
9,4,13,7,,7,4,1183.3,972106,trial_4_13_7
9,4,13,8,,8,5,1143.54,973251,trial_4_13_8
9,4,13,9,1.0,3,3,909.625,974162,trial_4_13_9
9,4,14,1,1.0,7,7,1338.04,985019,trial_4_14_1
9,4,14,2,,9,8,1381.45,986402,trial_4_14_2
9,4,14,3,1.0,5,5,686.535,987090,trial_4_14_3
9,4,14,4,1.0,1,1,1381.55,988474,trial_4_14_4
9,4,14,5,1.0,2,2,358.57,988834,trial_4_14_5
9,4,14,6,1.0,3,3,606.65,989442,trial_4_14_6
9,4,14,7,1.0,9,9,830.58,990274,trial_4_14_7
9,4,14,8,1.0,6,6,982.55,991258,trial_4_14_8
10,1,1,1,1.0,8,8,1801.8,38299,trial_1_1_1
10,1,1,2,1.0,5,5,499.7,38804,trial_1_1_2
10,1,1,3,1.0,1,1,389.5,39200,trial_1_1_3
10,1,2,1,1.0,8,8,1383.5,46123,trial_1_2_1
10,1,2,2,1.0,9,9,346.9,46474,trial_1_2_2
10,1,2,3,1.0,1,1,517.1,46995,trial_1_2_3
10,1,2,4,,7,6,356.5,47355,trial_1_2_4
10,1,3,1,1.0,3,3,1049.1,54956,trial_1_3_1
10,1,3,2,1.0,8,8,1451.8,56421,trial_1_3_2
10,1,3,3,1.0,5,5,586.1,57011,trial_1_3_3
10,1,3,4,1.0,9,9,698.4,57713,trial_1_3_4
10,1,3,5,1.0,4,4,543.2,58259,trial_1_3_5
10,1,4,1,1.0,4,4,1495.1,67294,trial_1_4_1
10,1,4,2,1.0,6,6,413.6,67711,trial_1_4_2
10,1,4,3,1.0,7,7,376.1,68090,trial_1_4_3
10,1,4,4,1.0,5,5,888.8,68983,trial_1_4_4
10,1,4,5,1.0,8,8,1228.1,70215,trial_1_4_5
10,1,4,6,1.0,2,2,663.8,70882,trial_1_4_6
10,1,5,1,1.0,8,8,3177.9,82623,trial_1_5_1
10,1,5,2,1.0,3,3,456.8,83084,trial_1_5_2
10,1,5,3,1.0,6,6,869.1,83956,trial_1_5_3
10,1,5,4,,9,2,549.2,84507,trial_1_5_4
10,1,5,5,1.0,7,7,1361.2,85871,trial_1_5_5
10,1,5,6,,2,9,440.5,86317,trial_1_5_6
10,1,5,7,1.0,1,1,1033.0,87353,trial_1_5_7
10,1,6,1,1.0,6,6,1211.8,97108,trial_1_6_1
10,1,6,2,1.0,8,8,455.8,97566,trial_1_6_2
10,1,6,3,1.0,5,5,454.7,98023,trial_1_6_3
10,1,6,4,1.0,2,2,647.8,98674,trial_1_6_4
10,1,6,5,1.0,4,4,4828.7,103506,trial_1_6_5
10,1,6,6,1.0,9,9,200.4,103710,trial_1_6_6
10,1,6,7,1.0,7,7,233.2,103947,trial_1_6_7
10,1,7,1,1.0,1,1,1749.6,113232,trial_1_7_1
10,1,7,2,1.0,2,2,401.7,113638,trial_1_7_2
10,1,7,3,1.0,5,5,1290.0,114931,trial_1_7_3
10,1,7,4,1.0,8,8,604.3,115538,trial_1_7_4
10,1,7,5,1.0,4,4,565.4,116107,trial_1_7_5
10,1,7,6,1.0,7,7,723.7,116837,trial_1_7_6
10,1,8,1,1.0,3,3,2987.0,128358,trial_1_8_1
10,1,8,2,1.0,6,6,647.0,129010,trial_1_8_2
10,1,8,3,1.0,9,9,398.1,129412,trial_1_8_3
10,1,8,4,,5,1,1242.5,130658,trial_1_8_4
10,1,8,5,1.0,2,2,427.6,131088,trial_1_8_5
10,1,8,6,,1,5,349.6,131443,trial_1_8_6
10,1,8,7,1.0,7,7,369.3,131816,trial_1_8_7
10,1,9,1,1.0,8,8,2254.1,142613,trial_1_9_1
10,1,9,2,1.0,7,7,690.2,143305,trial_1_9_2
10,1,9,3,1.0,5,5,427.2,143739,trial_1_9_3
10,1,9,4,1.0,4,4,1124.8,144868,trial_1_9_4
10,1,9,5,1.0,2,2,274.6,145146,trial_1_9_5
10,1,9,6,1.0,6,6,1094.8,146246,trial_1_9_6
10,1,9,7,1.0,1,1,315.2,146567,trial_1_9_7
10,1,10,1,1.0,9,9,2493.3,158608,trial_1_10_1
10,1,10,2,1.0,8,8,1114.2,159727,trial_1_10_2
10,1,10,3,1.0,6,6,818.8,160549,trial_1_10_3
10,1,10,4,,4,3,559.2,161112,trial_1_10_4
10,1,10,5,,7,2,1968.6,163084,trial_1_10_5
10,1,10,6,,1,4,534.6,163622,trial_1_10_6
10,1,10,7,,3,7,244.1,163872,trial_1_10_7
10,1,10,8,,2,1,183.5,164060,trial_1_10_8
10,1,11,1,1.0,5,5,756.1,174363,trial_1_11_1
10,1,11,2,1.0,4,4,515.6,174881,trial_1_11_2
10,1,11,3,1.0,3,3,396.0,175281,trial_1_11_3
10,1,11,4,1.0,8,8,476.6,175761,trial_1_11_4
10,1,11,5,1.0,6,6,2424.0,178192,trial_1_11_5
10,1,11,6,1.0,9,9,654.4,178852,trial_1_11_6
10,1,11,7,1.0,7,7,711.1,179570,trial_1_11_7
10,1,11,8,1.0,2,2,1040.1,180614,trial_1_11_8
10,1,12,1,1.0,9,9,1332.0,192499,trial_1_12_1
10,1,12,2,1.0,2,2,1329.0,193831,trial_1_12_2
10,1,12,3,1.0,3,3,534.5,194369,trial_1_12_3
10,1,12,4,1.0,1,1,281.8,194655,trial_1_12_4
10,1,12,5,,4,7,4598.3,199256,trial_1_12_5
10,1,12,6,,8,6,430.4,199690,trial_1_12_6
10,1,12,7,,9,4,1380.9,201075,trial_1_12_7
10,1,12,8,,7,5,663.9,201743,trial_1_12_8
10,1,12,9,,2,8,332.4,202080,trial_1_12_9
10,1,13,1,1.0,4,4,1686.5,214311,trial_1_13_1
10,1,13,2,1.0,3,3,185.1,214501,trial_1_13_2
10,1,13,3,1.0,7,7,740.7,215243,trial_1_13_3
10,1,13,4,1.0,5,5,404.1,215649,trial_1_13_4
10,1,13,5,1.0,8,8,619.0,216271,trial_1_13_5
10,1,13,6,1.0,1,1,1034.0,217308,trial_1_13_6
10,1,13,7,,9,2,584.3,217895,trial_1_13_7
10,1,13,8,,2,9,1285.5,219182,trial_1_13_8
10,1,13,9,1.0,6,6,1457.9,220643,trial_1_13_9
10,1,14,1,1.0,5,5,389.3,230575,trial_1_14_1
10,1,14,2,1.0,2,2,942.1,231521,trial_1_14_2
10,1,14,3,,9,3,602.8,232126,trial_1_14_3
10,1,14,4,,7,9,2037.2,234167,trial_1_14_4
10,1,14,5,,8,6,795.9,234967,trial_1_14_5
10,1,14,6,,1,8,324.1,235295,trial_1_14_6
10,1,14,7,,6,7,310.4,235608,trial_1_14_7
10,1,14,8,,6,1,707.2,236320,trial_1_14_8
10,2,1,1,1.0,1,1,1177.0,291610,trial_2_1_1
10,2,1,2,1.0,8,8,248.2,291862,trial_2_1_2
10,2,1,3,1.0,2,2,204.2,292071,trial_2_1_3
10,2,2,1,1.0,6,6,878.3,298488,trial_2_2_1
10,2,2,2,1.0,5,5,321.1,298812,trial_2_2_2
10,2,2,3,1.0,3,3,1102.1,299920,trial_2_2_3
10,2,2,4,1.0,9,9,528.2,300452,trial_2_2_4
10,2,3,1,1.0,5,5,1119.9,308115,trial_2_3_1
10,2,3,2,1.0,9,9,587.4,308706,trial_2_3_2
10,2,3,3,1.0,7,7,891.5,309602,trial_2_3_3
10,2,3,4,1.0,2,2,705.1,310312,trial_2_3_4
10,2,3,5,1.0,8,8,966.4,311283,trial_2_3_5
10,2,4,1,1.0,2,2,911.2,319749,trial_2_4_1
10,2,4,2,1.0,8,8,557.1,320310,trial_2_4_2
10,2,4,3,1.0,3,3,525.9,320840,trial_2_4_3
10,2,4,4,1.0,1,1,434.2,321278,trial_2_4_4
10,2,4,5,1.0,6,6,720.9,322003,trial_2_4_5
10,2,4,6,1.0,7,7,301.8,322309,trial_2_4_6
10,2,5,1,1.0,9,9,1003.0,331866,trial_2_5_1
10,2,5,2,1.0,3,3,386.2,332256,trial_2_5_2
10,2,5,3,1.0,2,2,411.0,332671,trial_2_5_3
10,2,5,4,1.0,1,1,291.5,332966,trial_2_5_4
10,2,5,5,1.0,5,5,785.1,333756,trial_2_5_5
10,2,5,6,1.0,6,6,1393.9,335154,trial_2_5_6
10,2,5,7,1.0,7,7,630.2,335786,trial_2_5_7
10,2,6,1,1.0,3,3,1356.1,345665,trial_2_6_1
10,2,6,2,1.0,8,8,640.7,346310,trial_2_6_2
10,2,6,3,1.0,9,9,500.8,346815,trial_2_6_3
10,2,6,4,1.0,2,2,429.5,347248,trial_2_6_4
10,2,6,5,1.0,1,1,388.4,347641,trial_2_6_5
10,2,6,6,1.0,5,5,267.3,347911,trial_2_6_6
10,2,6,7,1.0,7,7,693.2,348611,trial_2_6_7
10,2,7,1,1.0,7,7,1967.0,358128,trial_2_7_1
10,2,7,2,1.0,5,5,269.7,358402,trial_2_7_2
10,2,7,3,1.0,9,9,599.8,359009,trial_2_7_3
10,2,7,4,1.0,6,6,489.7,359503,trial_2_7_4
10,2,7,5,1.0,1,1,906.6,360413,trial_2_7_5
10,2,7,6,1.0,8,8,197.9,360615,trial_2_7_6
10,2,8,1,,2,3,1794.6,370935,trial_2_8_1
10,2,8,2,,3,4,3984.9,374924,trial_2_8_2
10,2,8,3,,4,2,223.4,375151,trial_2_8_3
10,2,8,4,,2,9,1037.1,376193,trial_2_8_4
10,2,8,5,,9,1,293.9,376491,trial_2_8_5
10,2,8,6,,1,8,811.2,377306,trial_2_8_6
10,2,8,7,,8,6,538.0,377848,trial_2_8_7
10,2,9,1,1.0,2,2,949.5,387345,trial_2_9_1
10,2,9,2,1.0,4,4,351.7,387698,trial_2_9_2
10,2,9,3,1.0,1,1,612.0,388311,trial_2_9_3
10,2,9,4,1.0,7,7,215.8,388531,trial_2_9_4
10,2,9,5,1.0,9,9,802.7,389338,trial_2_9_5
10,2,9,6,1.0,5,5,561.4,389901,trial_2_9_6
10,2,9,7,1.0,8,8,1098.8,391003,trial_2_9_7
10,2,10,1,1.0,6,6,931.0,401476,trial_2_10_1
10,2,10,2,1.0,8,8,398.3,401879,trial_2_10_2
10,2,10,3,1.0,5,5,468.6,402352,trial_2_10_3
10,2,10,4,1.0,4,4,771.7,403125,trial_2_10_4
10,2,10,5,1.0,9,9,1046.2,404173,trial_2_10_5
10,2,10,6,1.0,7,7,640.3,404817,trial_2_10_6
10,2,10,7,1.0,3,3,624.6,405445,trial_2_10_7
10,2,10,8,1.0,1,1,453.5,405901,trial_2_10_8
10,2,11,1,1.0,8,8,1310.5,416757,trial_2_11_1
10,2,11,2,1.0,2,2,357.6,417121,trial_2_11_2
10,2,11,3,1.0,6,6,880.5,418005,trial_2_11_3
10,2,11,4,1.0,4,4,632.1,418642,trial_2_11_4
10,2,11,5,1.0,1,1,705.5,419352,trial_2_11_5
10,2,11,6,1.0,5,5,179.4,419535,trial_2_11_6
10,2,11,7,1.0,3,3,636.5,420184,trial_2_11_7
10,2,11,8,1.0,9,9,458.5,420646,trial_2_11_8
10,2,12,1,1.0,8,8,1821.5,433018,trial_2_12_1
10,2,12,2,1.0,5,5,475.4,433499,trial_2_12_2
10,2,12,3,1.0,6,6,470.4,433982,trial_2_12_3
10,2,12,4,1.0,1,1,398.7,434383,trial_2_12_4
10,2,12,5,1.0,9,9,1238.5,435626,trial_2_12_5
10,2,12,6,1.0,4,4,898.6,436529,trial_2_12_6
10,2,12,7,1.0,2,2,1573.6,438107,trial_2_12_7
10,2,12,8,1.0,3,3,780.6,438892,trial_2_12_8
10,2,12,9,,1,7,1444.0,440342,trial_2_12_9
10,2,13,1,,9,7,690.9,451587,trial_2_13_1
10,2,13,2,1.0,4,4,445.2,452037,trial_2_13_2
10,2,13,3,1.0,2,2,660.6,452700,trial_2_13_3
10,2,13,4,1.0,3,3,1124.2,453828,trial_2_13_4
10,2,13,5,1.0,6,6,768.1,454600,trial_2_13_5
10,2,13,6,1.0,5,5,1072.9,455675,trial_2_13_6
10,2,13,7,1.0,9,9,1455.4,457133,trial_2_13_7
10,2,13,8,1.0,1,1,397.1,457534,trial_2_13_8
10,2,13,9,,4,8,2525.4,460063,trial_2_13_9
10,2,14,1,1.0,5,5,1099.2,470724,trial_2_14_1
10,2,14,2,1.0,1,1,229.6,470958,trial_2_14_2
10,2,14,3,1.0,4,4,1212.5,472176,trial_2_14_3
10,2,14,4,1.0,3,3,308.7,472489,trial_2_14_4
10,2,14,5,1.0,8,8,936.8,473430,trial_2_14_5
10,2,14,6,1.0,9,9,248.7,473682,trial_2_14_6
10,2,14,7,1.0,6,6,843.2,474530,trial_2_14_7
10,2,14,8,1.0,7,7,202.5,474734,trial_2_14_8
10,3,1,1,,1,7,3573.3,519774,trial_3_1_1
10,3,1,2,1.0,6,6,188.3,519967,trial_3_1_2
10,3,1,3,1.0,8,8,259.1,520230,trial_3_1_3
10,3,2,1,1.0,2,2,593.0,526358,trial_3_2_1
10,3,2,2,1.0,8,8,286.1,526650,trial_3_2_2
10,3,2,3,1.0,6,6,491.8,527146,trial_3_2_3
10,3,2,4,1.0,5,5,214.0,527365,trial_3_2_4
10,3,3,1,1.0,8,8,609.7,534518,trial_3_3_1
10,3,3,2,1.0,4,4,1164.8,535704,trial_3_3_2
10,3,3,3,1.0,2,2,735.6,536444,trial_3_3_3
10,3,3,4,,6,5,433.3,536881,trial_3_3_4
10,3,3,5,,5,6,432.0,537315,trial_3_3_5
10,3,4,1,1.0,8,8,1304.9,546154,trial_3_4_1
10,3,4,2,1.0,6,6,405.5,546565,trial_3_4_2
10,3,4,3,1.0,2,2,591.5,547162,trial_3_4_3
10,3,4,4,1.0,3,3,285.6,547452,trial_3_4_4
10,3,4,5,1.0,5,5,507.1,547964,trial_3_4_5
10,3,4,6,1.0,4,4,191.1,548160,trial_3_4_6
10,3,5,1,1.0,9,9,1787.8,558487,trial_3_5_1
10,3,5,2,1.0,3,3,366.8,558860,trial_3_5_2
10,3,5,3,1.0,1,1,759.5,559632,trial_3_5_3
10,3,5,4,1.0,7,7,257.9,559895,trial_3_5_4
10,3,5,5,1.0,6,6,564.1,560464,trial_3_5_5
10,3,5,6,1.0,2,2,319.4,560789,trial_3_5_6
10,3,5,7,1.0,4,4,717.3,561510,trial_3_5_7
10,3,6,1,1.0,2,2,830.8,570868,trial_3_6_1
10,3,6,2,1.0,9,9,317.4,571192,trial_3_6_2
10,3,6,3,1.0,6,6,616.0,571814,trial_3_6_3
10,3,6,4,1.0,4,4,403.5,572221,trial_3_6_4
10,3,6,5,1.0,1,1,686.5,572912,trial_3_6_5
10,3,6,6,1.0,5,5,231.2,573146,trial_3_6_6
10,3,6,7,1.0,8,8,949.1,574099,trial_3_6_7
10,3,7,1,1.0,9,9,1092.2,582732,trial_3_7_1
10,3,7,2,1.0,5,5,872.2,583608,trial_3_7_2
10,3,7,3,1.0,3,3,714.3,584328,trial_3_7_3
10,3,7,4,1.0,4,4,227.3,584559,trial_3_7_4
10,3,7,5,1.0,1,1,502.1,585065,trial_3_7_5
10,3,7,6,1.0,7,7,192.5,585262,trial_3_7_6
10,3,8,1,1.0,2,2,863.5,594674,trial_3_8_1
10,3,8,2,1.0,3,3,294.6,594974,trial_3_8_2
10,3,8,3,1.0,5,5,481.5,595462,trial_3_8_3
10,3,8,4,1.0,7,7,535.9,596003,trial_3_8_4
10,3,8,5,1.0,9,9,819.2,596828,trial_3_8_5
10,3,8,6,1.0,1,1,310.4,597148,trial_3_8_6
10,3,8,7,1.0,6,6,743.2,597896,trial_3_8_7
10,3,9,1,,5,6,653.1,607101,trial_3_9_1
10,3,9,2,1.0,1,1,171.9,607282,trial_3_9_2
10,3,9,3,1.0,2,2,1336.9,608621,trial_3_9_3
10,3,9,4,1.0,3,3,826.2,609452,trial_3_9_4
10,3,9,5,1.0,7,7,1337.8,610794,trial_3_9_5
10,3,9,6,1.0,4,4,461.8,611262,trial_3_9_6
10,3,9,7,1.0,5,5,691.7,611958,trial_3_9_7
10,3,10,1,1.0,2,2,1038.3,622531,trial_3_10_1
10,3,10,2,1.0,9,9,266.4,622803,trial_3_10_2
10,3,10,3,1.0,4,4,858.9,623667,trial_3_10_3
10,3,10,4,1.0,1,1,130.8,623802,trial_3_10_4
10,3,10,5,,6,5,1281.3,625088,trial_3_10_5
10,3,10,6,,8,6,369.5,625461,trial_3_10_6
10,3,10,7,,5,8,918.7,626385,trial_3_10_7
10,3,10,8,1.0,3,3,136.3,626526,trial_3_10_8
10,3,11,1,1.0,7,7,1516.0,637591,trial_3_11_1
10,3,11,2,1.0,1,1,169.0,637763,trial_3_11_2
10,3,11,3,1.0,5,5,467.6,638236,trial_3_11_3
10,3,11,4,1.0,8,8,821.7,639062,trial_3_11_4
10,3,11,5,1.0,6,6,507.7,639575,trial_3_11_5
10,3,11,6,1.0,2,2,415.9,639996,trial_3_11_6
10,3,11,7,1.0,9,9,625.1,640626,trial_3_11_7
10,3,11,8,1.0,4,4,527.8,641159,trial_3_11_8
10,3,12,1,1.0,1,1,793.7,652483,trial_3_12_1
10,3,12,2,1.0,5,5,291.8,652779,trial_3_12_2
10,3,12,3,1.0,6,6,798.9,653582,trial_3_12_3
10,3,12,4,1.0,8,8,353.0,653939,trial_3_12_4
10,3,12,5,,8,4,1634.9,655579,trial_3_12_5
10,3,12,6,1.0,7,7,284.7,655870,trial_3_12_6
10,3,12,7,1.0,2,2,742.4,656625,trial_3_12_7
10,3,12,8,1.0,3,3,499.3,657129,trial_3_12_8
10,3,12,9,1.0,9,9,711.3,657844,trial_3_12_9
10,3,13,1,1.0,4,4,1683.7,670084,trial_3_13_1
10,3,13,2,1.0,3,3,235.9,670325,trial_3_13_2
10,3,13,3,1.0,7,7,680.5,671011,trial_3_13_3
10,3,13,4,1.0,2,2,433.3,671450,trial_3_13_4
10,3,13,5,,4,6,944.1,672399,trial_3_13_5
10,3,13,6,1.0,5,5,183.7,672588,trial_3_13_6
10,3,13,7,,7,1,1781.4,674375,trial_3_13_7
10,3,13,8,1.0,9,9,585.4,674967,trial_3_13_8
10,3,13,9,,9,8,358.9,675332,trial_3_13_9
10,3,14,1,1.0,6,6,1556.0,686439,trial_3_14_1
10,3,14,2,1.0,3,3,440.8,686885,trial_3_14_2
10,3,14,3,1.0,8,8,673.8,687564,trial_3_14_3
10,3,14,4,1.0,2,2,341.4,687911,trial_3_14_4
10,3,14,5,1.0,9,9,514.9,688430,trial_3_14_5
10,3,14,6,1.0,4,4,769.8,689205,trial_3_14_6
10,3,14,7,1.0,1,1,506.2,689715,trial_3_14_7
10,3,14,8,1.0,7,7,315.7,690032,trial_3_14_8
10,4,1,1,1.0,7,7,2170.5,733967,trial_4_1_1
10,4,1,2,1.0,8,8,547.1,734528,trial_4_1_2
10,4,1,3,1.0,2,2,431.6,734965,trial_4_1_3
10,4,2,1,1.0,8,8,2031.7,742550,trial_4_2_1
10,4,2,2,1.0,1,1,269.0,742826,trial_4_2_2
10,4,2,3,1.0,9,9,742.5,743574,trial_4_2_3
10,4,2,4,1.0,2,2,210.8,743788,trial_4_2_4
10,4,3,1,,7,5,1890.3,752231,trial_4_3_1
10,4,3,2,,2,7,498.9,752737,trial_4_3_2
10,4,3,3,,4,2,1810.2,754553,trial_4_3_3
10,4,3,4,,3,4,675.9,755231,trial_4_3_4
10,4,3,5,,1,3,905.5,756138,trial_4_3_5
10,4,4,1,1.0,5,5,1104.0,764789,trial_4_4_1
10,4,4,2,1.0,3,3,569.3,765364,trial_4_4_2
10,4,4,3,1.0,4,4,504.2,765873,trial_4_4_3
10,4,4,4,1.0,2,2,971.8,766850,trial_4_4_4
10,4,4,5,1.0,9,9,767.7,767623,trial_4_4_5
10,4,4,6,1.0,6,6,611.2,768241,trial_4_4_6
10,4,5,1,1.0,2,2,1293.7,778079,trial_4_5_1
10,4,5,2,1.0,4,4,216.4,778301,trial_4_5_2
10,4,5,3,1.0,1,1,554.9,778861,trial_4_5_3
10,4,5,4,1.0,7,7,193.8,779058,trial_4_5_4
10,4,5,5,1.0,6,6,777.0,779844,trial_4_5_5
10,4,5,6,1.0,9,9,517.4,780366,trial_4_5_6
10,4,5,7,1.0,5,5,677.8,781045,trial_4_5_7
10,4,6,1,1.0,1,1,430.6,790021,trial_4_6_1
10,4,6,2,1.0,2,2,354.3,790382,trial_4_6_2
10,4,6,3,1.0,3,3,937.1,791325,trial_4_6_3
10,4,6,4,1.0,6,6,204.2,791534,trial_4_6_4
10,4,6,5,1.0,8,8,919.0,792456,trial_4_6_5
10,4,6,6,1.0,4,4,485.6,792948,trial_4_6_6
10,4,6,7,1.0,5,5,773.2,793727,trial_4_6_7
10,4,7,1,1.0,3,3,1647.1,802922,trial_4_7_1
10,4,7,2,1.0,4,4,1046.5,803973,trial_4_7_2
10,4,7,3,,2,1,540.1,804516,trial_4_7_3
10,4,7,4,,7,2,302.7,804825,trial_4_7_4
10,4,7,5,,6,7,256.4,805088,trial_4_7_5
10,4,7,6,,1,6,298.5,805393,trial_4_7_6
10,4,8,1,1.0,4,4,1074.0,815012,trial_4_8_1
10,4,8,2,1.0,8,8,647.7,815663,trial_4_8_2
10,4,8,3,1.0,5,5,804.0,816470,trial_4_8_3
10,4,8,4,,2,6,469.6,816944,trial_4_8_4
10,4,8,5,1.0,1,1,428.3,817377,trial_4_8_5
10,4,8,6,1.0,7,7,504.9,817886,trial_4_8_6
10,4,8,7,1.0,3,3,1012.3,818903,trial_4_8_7
10,4,9,1,1.0,9,9,1022.5,828479,trial_4_9_1
10,4,9,2,1.0,4,4,1117.9,829603,trial_4_9_2
10,4,9,3,1.0,1,1,197.7,829806,trial_4_9_3
10,4,9,4,,6,7,825.8,830638,trial_4_9_4
10,4,9,5,,7,6,276.0,830921,trial_4_9_5
10,4,9,6,1.0,3,3,1569.5,832495,trial_4_9_6
10,4,9,7,1.0,5,5,739.1,833240,trial_4_9_7
10,4,10,1,,5,1,1369.8,844154,trial_4_10_1
10,4,10,2,,6,5,270.6,844433,trial_4_10_2
10,4,10,3,,8,6,693.1,845130,trial_4_10_3
10,4,10,4,,4,8,738.9,845872,trial_4_10_4
10,4,10,5,,9,4,1179.1,847053,trial_4_10_5
10,4,10,6,,2,9,463.5,847521,trial_4_10_6
10,4,10,7,,7,2,490.6,848017,trial_4_10_7
10,4,10,8,,1,7,2810.1,850831,trial_4_10_8
10,4,11,1,1.0,3,3,834.9,861216,trial_4_11_1
10,4,11,2,1.0,6,6,293.6,861515,trial_4_11_2
10,4,11,3,1.0,4,4,385.0,861906,trial_4_11_3
10,4,11,4,1.0,8,8,1006.0,862917,trial_4_11_4
10,4,11,5,1.0,1,1,510.6,863433,trial_4_11_5
10,4,11,6,1.0,7,7,287.1,863728,trial_4_11_6
10,4,11,7,1.0,9,9,1183.7,864925,trial_4_11_7
10,4,11,8,1.0,2,2,164.6,865096,trial_4_11_8
10,4,12,1,1.0,2,2,2046.8,877676,trial_4_12_1
10,4,12,2,1.0,9,9,184.8,877867,trial_4_12_2
10,4,12,3,1.0,1,1,268.8,878142,trial_4_12_3
10,4,12,4,,7,3,2193.7,880347,trial_4_12_4
10,4,12,5,1.0,6,6,273.6,880627,trial_4_12_5
10,4,12,6,,3,4,491.5,881125,trial_4_12_6
10,4,12,7,,3,7,2171.1,883301,trial_4_12_7
10,4,12,8,,6,5,829.6,884137,trial_4_12_8
10,4,12,9,1.0,8,8,311.0,884456,trial_4_12_9
10,4,13,1,,3,5,878.5,895883,trial_4_13_1
10,4,13,2,1.0,3,3,233.6,896122,trial_4_13_2
10,4,13,3,1.0,6,6,907.4,897035,trial_4_13_3
10,4,13,4,1.0,4,4,632.4,897672,trial_4_13_4
10,4,13,5,1.0,1,1,381.7,898058,trial_4_13_5
10,4,13,6,1.0,2,2,293.7,898358,trial_4_13_6
10,4,13,7,1.0,7,7,431.1,898794,trial_4_13_7
10,4,13,8,1.0,9,9,425.4,899225,trial_4_13_8
10,4,13,9,1.0,8,8,304.3,899534,trial_4_13_9
10,4,14,1,,7,8,2319.4,911409,trial_4_14_1
10,4,14,2,1.0,6,6,354.9,911770,trial_4_14_2
10,4,14,3,1.0,2,2,657.1,912434,trial_4_14_3
10,4,14,4,,9,7,498.2,912937,trial_4_14_4
10,4,14,5,,4,5,1564.9,914508,trial_4_14_5
10,4,14,6,1.0,9,9,217.9,914731,trial_4_14_6
10,4,14,7,,6,4,2044.3,916781,trial_4_14_7
10,4,14,8,1.0,3,3,256.2,917044,trial_4_14_8
11,1,1,1,1.0,1,1,1202.0,28961,trial_1_1_1
11,1,1,2,1.0,8,8,595.0,29557,trial_1_1_2
11,1,1,3,1.0,3,3,475.0,30033,trial_1_1_3
11,1,2,1,1.0,3,3,867.0,36413,trial_1_2_1
11,1,2,2,1.0,4,4,335.0,36749,trial_1_2_2
11,1,2,3,1.0,7,7,583.0,37333,trial_1_2_3
11,1,2,4,1.0,8,8,335.0,37668,trial_1_2_4
11,1,3,1,1.0,2,2,785.0,44967,trial_1_3_1
11,1,3,2,1.0,5,5,679.0,45647,trial_1_3_2
11,1,3,3,1.0,9,9,643.0,46291,trial_1_3_3
11,1,3,4,1.0,4,4,643.0,46935,trial_1_3_4
11,1,3,5,1.0,3,3,451.0,47387,trial_1_3_5
11,1,4,1,1.0,8,8,108.0,55010,trial_1_4_1
11,1,4,2,1.0,4,4,687.0,55698,trial_1_4_2
11,1,4,3,1.0,2,2,635.0,56334,trial_1_4_3
11,1,4,4,1.0,5,5,554.0,56890,trial_1_4_4
11,1,4,5,1.0,1,1,430.0,57322,trial_1_4_5
11,1,4,6,,1,6,5439.0,62762,trial_1_4_6
11,1,5,1,1.0,6,6,1838.0,73120,trial_1_5_1
11,1,5,2,1.0,9,9,803.0,73923,trial_1_5_2
11,1,5,3,,2,3,1183.0,75108,trial_1_5_3
11,1,5,4,,3,4,455.0,75563,trial_1_5_4
11,1,5,5,,4,2,459.0,76023,trial_1_5_5
11,1,5,6,,9,1,3095.0,79119,trial_1_5_6
11,1,5,7,1.0,5,5,650.0,79771,trial_1_5_7
11,1,6,1,1.0,7,7,1538.0,89828,trial_1_6_1
11,1,6,2,1.0,8,8,414.0,90243,trial_1_6_2
11,1,6,3,1.0,4,4,460.0,90703,trial_1_6_3
11,1,6,4,1.0,9,9,551.0,91255,trial_1_6_4
11,1,6,5,1.0,6,6,511.0,91767,trial_1_6_5
11,1,6,6,1.0,5,5,491.0,92259,trial_1_6_6
11,1,6,7,1.0,2,2,615.0,92875,trial_1_6_7
11,1,7,1,1.0,9,9,1905.0,102297,trial_1_7_1
11,1,7,2,,7,5,483.0,102781,trial_1_7_2
11,1,7,3,,5,7,527.0,103309,trial_1_7_3
11,1,7,4,1.0,1,1,447.0,103757,trial_1_7_4
11,1,7,5,1.0,8,8,579.0,104337,trial_1_7_5
11,1,7,6,1.0,3,3,495.0,104833,trial_1_7_6
11,1,8,1,1.0,8,8,1545.0,114897,trial_1_8_1
11,1,8,2,1.0,2,2,575.0,115473,trial_1_8_2
11,1,8,3,1.0,1,1,423.0,115897,trial_1_8_3
11,1,8,4,1.0,4,4,563.0,116461,trial_1_8_4
11,1,8,5,1.0,5,5,399.0,116861,trial_1_8_5
11,1,8,6,1.0,6,6,434.0,117297,trial_1_8_6
11,1,8,7,1.0,7,7,362.0,117660,trial_1_8_7
11,1,9,1,1.0,3,3,2149.0,128327,trial_1_9_1
11,1,9,2,1.0,8,8,851.0,129179,trial_1_9_2
11,1,9,3,1.0,4,4,742.0,129923,trial_1_9_3
11,1,9,4,1.0,5,5,490.0,130415,trial_1_9_4
